NAME,SKU,CATEGORY,PRICE,BRAND,DESCRIPTION
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	6 	1550,37807,COMMING SOON,1550,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
ES 	15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	30 	2990,37816,COMMING SOON,2990,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	2650,37822,COMMING SOON,2650,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
N 	15 (1/2”) 	Brass 	Polished CP 	1 	12 	4495,37836,COMMING SOON,4495,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	2890,37823,COMMING SOON,2890,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	12 	2095,37838,COMMING SOON,2095,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
ES 	15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	30 	2250,37839,COMMING SOON,2250,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	30 	2570,37840,COMMING SOON,2570,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	48 	2390,37841,COMMING SOON,2390,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
RG  	15 (1/2”) 	Outer 	Brass 	Rose Gold 	1 	48 	2680,37842,COMMING SOON,2680,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	30 	1170,37844,COMMING SOON,1170,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	30 	1660,37847,COMMING SOON,1660,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	30 	1420,37850,COMMING SOON,1420,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	4 	1420,37852,COMMING SOON,1420,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	4 	5750,37860,COMMING SOON,5750,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
20 (3/4”) 	Inner 	Brass 	Polished CP 	1 	30 	1780,37886,COMMING SOON,1780,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	48 	1100,37890,COMMING SOON,1100,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BL  	15 (1/2”) 	Outer 	Brass 	Matt Black 	1 	30 	1295,37894,COMMING SOON,1295,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	4 	120 	2040,37896,COMMING SOON,2040,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
120(4-3/4”) 	100 (4”) 	SS 304 	Polished 	2 	40 	195,38060,COMMING SOON,195,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
120(4-3/4”) 	147 	58 	SS 201 Polished CP 	1 	16 	465,38080,COMMING SOON,465,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
260 	125 (5”) 	SS 201 	Polished CP 	1 	40 	920,38082,COMMING SOON,920,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
125 (5”) 100 (4”) 25 (1”) 	SS 201 	Polished 	1 	40 	380,38088,COMMING SOON,380,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
185 	100 (4”) 	25 (1”) 	SS 201 	Polished 	4 	120 535,38089,COMMING SOON,535,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
120(4-3/4”) 	82 	SS 304 	Polished 	1 	7 	195,38090,COMMING SOON,195,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BL  	300 (12”) 	145 	45 	SS 304 	Matt Black 	1 	8 	2380,38200,COMMING SOON,2380,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
RG  225 (9”) 225 (9”) 70 (2-3/4”) SS 304 	Rose Gold 	White 	1 	12 	3450,38222,COMMING SOON,3450,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
210 	210 	45 	SS 304 	Polished 	1 	26 1680,38225,COMMING SOON,1680,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
S 	SS 304 	Brushed 	1 	30 	820,38510,COMMING SOON,820,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
180 	95 	75 (3”) 	SS 201 	Polished 	15 	90 	280,38880,COMMING SOON,280,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
B  275 (11”) 125 (5”) 70 (2-3/4”) SS 304 Polished CP 	Black 	1 	12 1650,38205,COMMING SOON,1650,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39240 	125 (5”) 	SS 304 	Brushed 	10 	180 	220,39238,COMMING SOON,220,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
2 	 	133,39240,COMMING SOON,133,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39241 H 	100 (4”) 	100 (4”) 	SS 304 	Brushed 	35 	210 	175,39241,COMMING SOON,175,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
4 	 	133,39245,COMMING SOON,133,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39251 	150 (6”) 	150 (6”) 	SS 304 	Brushed 	1 	60 	330,39250,COMMING SOON,330,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
6 	 	133,39251,COMMING SOON,133,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39336 	125 (5”) 	SS 304 	Brushed 	10 	180 	220,39335,COMMING SOON,220,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
8 	 	133,39336,COMMING SOON,133,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
CT 	100 (4”) 	100 (4”) 	SS 304 	Brushed 	1 	60 	355,39337,EIHT,355,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
10 	 	133,39338,COMMING SOON,133,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39341 	125 (5”) 	125 (5”) 	SS 304 	Brushed 	10 	180 	240,39340,COMMING SOON,240,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
12 	 	133,39341,COMMING SOON,133,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39351 	150 (6”) 	150 (6”) 	SS 304 	Brushed 	5 	55 	330,39350,COMMING SOON,330,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
14 	 	133,39351,COMMING SOON,133,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39216 	125 (5”) 	SS 304 	Brushed 	10 	180 	220,39215,COMMING SOON,220,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 	 	134,39216,COMMING SOON,134,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39221 	125 (5”) 	125 (5”) 	SS 304 	Brushed 	10 	180 	240,39220,COMMING SOON,240,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
18 	 	134,39221,COMMING SOON,134,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
125 (5”) 	125 (5”) 	SS 316 	Brushed 	15 	90 	565,39400,COMMING SOON,565,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
CT 	125 (5”) 125 (5”) 	SS 316 Brushed 	1 	60 	805,39405,COMMING SOON,805,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
CT 	150 (6”) 150 (6”) 	SS 316 Brushed 	No 	1 	60 1040,39420,COMMING SOON,1040,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
78 	276 	125 (5”) 	SS 304 	Brushed 	15 	150 	5490,39530,COMMING SOON,5490,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
IN SS 316,DRAIN,COMMING SOON,316,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
125 (5”) 	SS 304 	Polished 	1 	42 	240,39570,COMMING SOON,240,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Polypropylene (PP) 	Grey 	1 	42 	190,39575,COMMING SOON,190,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
125mm Sq n Rd Drains 	SS 201 	Polished 	1 	42 	130,40925,COMMING SOON,130,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
F 	40906 F 	125 (5”) 	SS 430 	Polished 	10 	180 	130,40905,COMMING SOON,130,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39585 	125 (5”) 	125 (5”) 	SS 304 	Brushed 	15 	90 	295,39584,COMMING SOON,295,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
316 	125 (5”) 	125 (5”) 	SS 316 	Brushed 	15 	90 	500,39586,COMMING SOON,500,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
125 (5”) 	125 (5”) 	SS 304 	Brushed 	15 	90 	295,39591,COMMING SOON,295,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
S-CT 39595 S-CT 125 (5”) 	125 (5”) 	SS 304 	Brushed 	1 	60 	635,39594,COMMING SOON,635,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Brushed 1 	20,1790,COMMING SOON,1790,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
44792 	900 (36”) 	100 (4”) 	SS 304 	Rose Gold Brushed 	Side Outlet 	1 	10 	12990,BRG,COMMING SOON,12990,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
44791 	600 (24”) 	100 (4”) 	SS 304 	French Gold Brushed 	Centre Outlet 	1 	10 	9000,BFG,COMMING SOON,9000,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
D 	125 (5”) 125 (5”) SS 304 	Brushed 	15 	90 	325,39595,COMMING SOON,325,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
150 (6”) 150 (6”) 	SS 304 	Brushed 	1 	60 	660,39607,COMMING SOON,660,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BG  	BG 39605 150 (6”) 150 (6”) 	SS 304 Gold PVD,39604,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Brushed 1 	20,2390,COMMING SOON,2390,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Brushed 1 	20,2650,COMMING SOON,2650,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BG  	- 	150 (6”) 150 (6”) SS 304 	Gold PVD Brushed 	1 	20 2390,39610,COMMING SOON,2390,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BL  	- 	150 (6”) 150 (6”) SS 304 	Matt Black 	1 	20 	890,39620,COMMING SOON,890,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
150 (6”) 150 (6”) SS 304 	Brushed 	1 	60 	615,39621,COMMING SOON,615,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39621 S 	150 (6”) 150 (6”) SS 304 	Brushed 	1 	60 	660,39623,COMMING SOON,660,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39629 	150 (6”) 150 (6”) 	SS 304 	Brushed 	1 	60 	615,39628,COMMING SOON,615,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
150 (6”) 	150 (6”) 	SS 304 	Brushed 	1 	60 	615,39640,COMMING SOON,615,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
150 (6”) 	150 (6”) 	SS 304 	Brushed 	1 	60 	615,39642,COMMING SOON,615,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
39636 	150 (6”) 	150 (6”) 	SS 304 	Brushed 	1 	60 	615,39635,COMMING SOON,615,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.50 X 1 	Cockroach Trap & Hair Catcher Jali 	-,39695,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BG  	125 (5”) 	125 (5”) 	SS 304 	Gold PVD Brushed 	1 	9 	2150,39700,COMMING SOON,2150,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BG  	150 (6”) 	150 (6”) 	SS 304 	Gold PVD Brushed 	1 	9 	2850,39720,COMMING SOON,2850,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
F 	40916 F 	125 (5”) 	125 (5”) 	SS 430 	Polished 	10 	180 	150,40915,COMMING SOON,150,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
40921 	150 (6”) 	150 (6”) 	SS 430 	Polished 	18 	72 	205,40920,COMMING SOON,205,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
A.01 x 1 	Jali (cover) itself for 40916A 40906A 	80,40906,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
40914 	100 (4”) 	100 (4”) 	SS 430 	Polished 	35 	210 	125,40913,COMMING SOON,125,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.01.01 X 1 	Jali (cover) itself for 39242 & 39328 	-,39242,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.02 X 1 	Jali (cover) itself for 40915A 40905A 	-,40915A,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41003 H 	75 (3”) 	SS 201 	Polished 	20 	240 	65,41003,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41004 H 	100 (4”) 	SS 201 	Polished 	35 	210 	75,41004,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41015 	125 (5”) 	SS 201 	Polished 	25 	150 	98,41005,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
FD 	125 (5”) 	SS 304 	Polished 	25 	150 	230	Drain Flat Round,41020,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- 	50 (2”) 	SS 201 	Polished 	30 	600 	41,41302,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
S4 	- 	75 (3”) 	SS 304 	Polished 	30 	360 	72,41313,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41325 	100 (4”) 	SS 201 	Polished 	35 	210 	52,41324,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41336 	125 (5”) 	SS 201 	Polished 	35 	210 	63,41335,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- 	125 (5”) 	SS 304 	Polished 	35 	210 	98	Drain Round - One Piece,41337,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- 	100 (4”) 	SS 201 	Polished 	35 	210 	85,41103,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41115 	125 (5”) 	SS 201 	Polished 	25 	150 	105,41105,COMMING SOON,105,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41626 	125 (5”) 	125 (5”) 	SS 304 	Polished 	30 	180 	215,41625,COMMING SOON,215,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- 	75 (3”) 	75 (3”) 	SS 201 	Polished 	20 	240 	84,41580,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- 	75 (3”) 	75 (3”) 	SS 304 	Brushed 	20 	240 	130,41583,COMMING SOON,130,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41587 	100 (4”) 	100 (4”) 	SS 304 	Brushed 	12 	72 	180,41586,COMMING SOON,180,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41591 	125 (5”) 	125 (5”) 	SS 201 	Polished 	30 	180 	140,41590,COMMING SOON,140,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.02 X 1 	Cover (Jali only) for Drain 41594 48516 47420 	-,41594,EIHT,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
D 	125 (5”) 	125 (5”) 	SS 304 	Polished 	30 	180 	260,41595,COMMING SOON,260,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41601 	150 (6”) 	150 (6”) 	SS 201 	Polished 	6 	108 	190,41600,COMMING SOON,190,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41606 	150 (6”) 	150 (6”) 	SS 304 	Polished 	6 	108 	260,41605,COMMING SOON,260,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
S4 CT 	80 	80 	SS 304 	Brushed 	1 	60 	220,41608,EIHT,220,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41611 	125 (5”) 	125 (5”) 	SS 201 	Polished 	30 	180 	140,41610,COMMING SOON,140,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41616 	125 (5”) 	125 (5”) 	SS 304 	Polished 	30 	180 	215,41615,COMMING SOON,215,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- 	150 (6”) 	150 (6”) 	SS 304 	Polished 	6 	108 	260,41620,COMMING SOON,260,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41715 	125 (5”) 	125 (5”) 	SS 201 	Polished 	25 	150 	140,41705,COMMING SOON,140,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41719 	100 (4”) 	100 (4”) 	SS 201 	Polished 	35 	210 	145,41718,COMMING SOON,145,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41736 	150 (6”) 	150 (6”) 	SS 201 	Polished 	6 	108 	180,41726,COMMING SOON,180,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41515 	125 (5”) 	125 (5”) 	SS 201 	Polished 	25 	150 	125,41505,COMMING SOON,125,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41536 	150 (6”) 	150 (6”) 	SS 201 	Polished 	6 	108 	190,41526,COMMING SOON,190,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
D1 CT 	115 (4-1/2”) 115 (4-1/2”) 	Brass 	Polished CP 	1 	30 	2180,41995,COMMING SOON,2180,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41804 	75 (3”) 	75 (3”) 	SS 304 	Polished 	30 	600 	90,41803,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
- 	100 (4”) 	100 (4”) 	SS 304 	Polished 	30 	360 	115,41807,COMMING SOON,115,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41811 	125 (5”) 	125 (5”) 	SS 201 	Polished 	25 	150 	135,41810,COMMING SOON,135,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
41818 	150 (6”) 	150 (6”) 	SS 201 	Polished 	6 	108 	140,41816,COMMING SOON,140,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
45225 260,42001,EIHT,260,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
RG  	115 (4-1/2”) 115 (4-1/2”) 	Brass 	Rose Gold 	1 	30 	3120,45225,EIHT,3120,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
250 (10”) 250 (10”) 	200 (8”) 	200 (8”) 	5 T 	Off White 	1 	875,44150,COMMING SOON,875,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
300 (12”) 300 (12”) 	250 (10”) 	250 (10”) 	5 T 	Off White 	1 	12 	1145,44152,COMMING SOON,1145,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
375 (15”) 375 (15”) 	300 (12”) 	300 (12”) 	5 T 	Off White 	1 	1410,44154,COMMING SOON,1410,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
450 (18”) 450 (18”) 	375 (15”) 	375 (15”) 	5 T 	Off White 	1 	3 	2310,44156,COMMING SOON,2310,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
525 (21”) 525 (21”) 	450 (18”) 	450 (18”) 	5 T 	Off White 	1 	2850,44158,COMMING SOON,2850,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
600 (24”) 600 (24”) 	500 (20”) 	500 (20”) 	5 T 	Off White 	1 	2 	3565,44160,COMMING SOON,3565,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
700 (28”) 700 (28”) 	600 (24”) 	600 (24”) 	5 T 	Off White 	1 	6400,44162,COMMING SOON,6400,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
450 (18”) 300 (12”) 	400 (16”) 	250 (10”) 	5 T 	Off White 	1 	1680,44186,COMMING SOON,1680,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
600 (24”) 450 (18”) 	500 (20”) 	350 (14”) 	5 T 	Off White 	1 	2950	Manhole Hole Cover Square Frp,44188,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
--  of 172 --,138,COMMING SOON,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
• Fits,44355,COMMING SOON,44355,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
350 (14”) 350 (14”) 40 (1-1/2”) 300 (12”) 300 (12”) 	2.5 T 	Steel 	Raw 	1 	1 	6350,44302,COMMING SOON,6350,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
500 (20”) 500 (20”) 40 (1-1/2”) 450 (18”) 450 (18”) 	2.5 T 	Steel 	Raw 	1 	1 	8470,44304,COMMING SOON,8470,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
650 (26”) 650 (26”) 40 (1-1/2”) 600 (24”) 600 (24”) 	2.5 T 	Steel 	Raw 	1 	1 10900,44306,COMMING SOON,10900,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
